time,EURUSD,GBPUSD,USDCAD,AUDUSD,USDJPY
2015-03-19 00:00:00+00:00,1.08488,1.49606,1.25568,0.77756,120.13
2015-03-20 00:00:00+00:00,1.06688,1.47602,1.27032,0.76563,120.746
2015-03-21 00:00:00+00:00,1.08216,1.49517,1.25523,0.7773,120.07
2015-03-22 00:00:00+00:00,1.08216,1.49517,1.25523,0.7773,120.07
2015-03-23 00:00:00+00:00,1.08251,1.49422,1.25757,0.77846,120.019
2015-03-24 00:00:00+00:00,1.09442,1.49496,1.25181,0.78758,119.719
2015-03-25 00:00:00+00:00,1.09047,1.48338,1.25077,0.78664,119.768
2015-03-26 00:00:00+00:00,1.09632,1.4877,1.25286,0.7826,119.526
2015-03-27 00:00:00+00:00,1.08854,1.48554,1.24762,0.78326,119.168
2015-03-28 00:00:00+00:00,1.08906,1.48777,1.26139,0.77509,119.126
2015-03-29 00:00:00+00:00,1.08906,1.48777,1.26139,0.77509,119.126
2015-03-30 00:00:00+00:00,1.08827,1.48838,1.26094,0.77328,119.287
2015-03-31 00:00:00+00:00,1.08294,1.4808,1.26764,0.76552,120.023
2015-04-01 00:00:00+00:00,1.07398,1.48306,1.26908,0.76126,120.008
2015-04-02 00:00:00+00:00,1.07696,1.48336,1.26112,0.76058,119.58
2015-04-03 00:00:00+00:00,1.08704,1.48283,1.25616,0.75805,119.719
2015-04-04 00:00:00+00:00,1.09723,1.49158,1.24914,0.76321,118.992
2015-04-05 00:00:00+00:00,1.09723,1.49158,1.24914,0.76321,118.992
2015-04-06 00:00:00+00:00,1.09948,1.492,1.24754,0.7642,118.854
2015-04-07 00:00:00+00:00,1.09344,1.48888,1.24766,0.75882,119.492
2015-04-08 00:00:00+00:00,1.08222,1.48214,1.25062,0.76426,120.275
2015-04-09 00:00:00+00:00,1.0785,1.48758,1.25422,0.76866,120.1
2015-04-10 00:00:00+00:00,1.06666,1.47159,1.25791,0.76998,120.566
2015-04-11 00:00:00+00:00,1.06018,1.46322,1.25692,0.76786,120.198
2015-04-12 00:00:00+00:00,1.06018,1.46322,1.25692,0.76786,120.198
2015-04-13 00:00:00+00:00,1.06066,1.4637,1.25713,0.7668,120.212
2015-04-14 00:00:00+00:00,1.05722,1.4668,1.2594,0.75869,120.089
2015-04-15 00:00:00+00:00,1.06467,1.47721,1.24839,0.7615,119.448
2015-04-16 00:00:00+00:00,1.06763,1.48288,1.23036,0.76754,119.163
2015-04-17 00:00:00+00:00,1.07582,1.49264,1.22038,0.7786,119.08
2015-04-18 00:00:00+00:00,1.08068,1.49654,1.2245,0.77808,118.919
2015-04-19 00:00:00+00:00,1.08068,1.49654,1.2245,0.77808,118.919
2015-04-20 00:00:00+00:00,1.08085,1.49644,1.22088,0.78108,118.83
2015-04-21 00:00:00+00:00,1.07486,1.49098,1.22252,0.77236,119.192
2015-04-22 00:00:00+00:00,1.07386,1.49306,1.22696,0.77141,119.676
2015-04-23 00:00:00+00:00,1.07246,1.50367,1.22445,0.77488,119.948
2015-04-24 00:00:00+00:00,1.08142,1.50514,1.21464,0.77769,119.596
2015-04-25 00:00:00+00:00,1.08748,1.51872,1.21813,0.78218,118.966
2015-04-26 00:00:00+00:00,1.08748,1.51872,1.21813,0.78218,118.966
2015-04-27 00:00:00+00:00,1.08658,1.51732,1.21718,0.78326,118.936
2015-04-28 00:00:00+00:00,1.08766,1.5223,1.20956,0.78674,119.151
2015-04-29 00:00:00+00:00,1.09678,1.53312,1.20338,0.79994,118.845
2015-04-30 00:00:00+00:00,1.11124,1.54258,1.20209,0.79965,119.017
2015-05-01 00:00:00+00:00,1.12116,1.53542,1.20786,0.79004,119.479
2015-05-02 00:00:00+00:00,1.11974,1.51424,1.21584,0.78504,120.21
2015-05-03 00:00:00+00:00,1.11974,1.51424,1.21584,0.78504,120.21
2015-05-04 00:00:00+00:00,1.11887,1.51534,1.21664,0.78292,120.138
2015-05-05 00:00:00+00:00,1.11488,1.51214,1.20914,0.78414,120.118
2015-05-06 00:00:00+00:00,1.11795,1.51682,1.20755,0.79302,119.931
2015-05-07 00:00:00+00:00,1.1339,1.52397,1.20386,0.79616,119.407
2015-05-08 00:00:00+00:00,1.12445,1.53957,1.21102,0.79024,119.724
2015-05-09 00:00:00+00:00,1.12032,1.54426,1.20768,0.79333,119.794
2015-05-10 00:00:00+00:00,1.12032,1.54426,1.20768,0.79333,119.794
2015-05-11 00:00:00+00:00,1.11959,1.54374,1.20909,0.79276,119.821
2015-05-12 00:00:00+00:00,1.11457,1.55776,1.2098,0.78998,120.126
2015-05-13 00:00:00+00:00,1.12188,1.5669,1.20058,0.79895,119.852
2015-05-14 00:00:00+00:00,1.13471,1.57364,1.19554,0.81122,119.176
2015-05-15 00:00:00+00:00,1.14022,1.57719,1.19836,0.80857,119.209
2015-05-16 00:00:00+00:00,1.14474,1.57266,1.20136,0.80352,119.349
2015-05-17 00:00:00+00:00,1.14474,1.57266,1.20136,0.80352,119.349
2015-05-18 00:00:00+00:00,1.1444,1.57392,1.20127,0.80498,119.336
2015-05-19 00:00:00+00:00,1.13243,1.56626,1.2146,0.79944,119.921
2015-05-20 00:00:00+00:00,1.11428,1.55122,1.22279,0.79222,120.638
2015-05-21 00:00:00+00:00,1.11014,1.55417,1.22064,0.78792,121.221
2015-05-22 00:00:00+00:00,1.11092,1.56572,1.21974,0.78993,121.068
2015-05-23 00:00:00+00:00,1.10128,1.54893,1.22832,0.78297,121.534
2015-05-24 00:00:00+00:00,1.10128,1.54893,1.22832,0.78297,121.534
2015-05-25 00:00:00+00:00,1.09915,1.54726,1.2295,0.78117,121.556
2015-05-26 00:00:00+00:00,1.09685,1.54702,1.23174,0.78271,121.621
2015-05-27 00:00:00+00:00,1.08866,1.53948,1.24238,0.77459,122.984
2015-05-28 00:00:00+00:00,1.08978,1.53484,1.24556,0.77348,123.752
2015-05-29 00:00:00+00:00,1.09627,1.53201,1.24241,0.76573,123.806
2015-05-30 00:00:00+00:00,1.09908,1.52935,1.24514,0.76444,124.146
2015-05-31 00:00:00+00:00,1.09908,1.52935,1.24514,0.76444,124.146
2015-06-01 00:00:00+00:00,1.09572,1.52868,1.24568,0.76446,124.196
2015-06-02 00:00:00+00:00,1.09221,1.51968,1.25242,0.76146,124.874
2015-06-03 00:00:00+00:00,1.11478,1.53361,1.24138,0.77626,124.03
2015-06-04 00:00:00+00:00,1.12612,1.5327,1.24568,0.77716,124.328
2015-06-05 00:00:00+00:00,1.12072,1.53592,1.24947,0.76875,124.398
2015-06-06 00:00:00+00:00,1.11138,1.52686,1.24342,0.76283,125.599
2015-06-07 00:00:00+00:00,1.11138,1.52686,1.24342,0.76283,125.599
2015-06-08 00:00:00+00:00,1.11025,1.52626,1.24574,0.76222,125.636
2015-06-09 00:00:00+00:00,1.12803,1.53424,1.24116,0.76882,124.602
2015-06-10 00:00:00+00:00,1.12926,1.53872,1.2338,0.76899,124.356
2015-06-11 00:00:00+00:00,1.13102,1.55014,1.22778,0.77299,122.904
2015-06-12 00:00:00+00:00,1.12454,1.55156,1.22948,0.7747,123.594
2015-06-13 00:00:00+00:00,1.12681,1.55614,1.23128,0.77286,123.407
2015-06-14 00:00:00+00:00,1.12681,1.55614,1.23128,0.77286,123.407
2015-06-15 00:00:00+00:00,1.12242,1.55656,1.23152,0.7731,123.296
2015-06-16 00:00:00+00:00,1.12756,1.5598,1.23181,0.77562,123.424
2015-06-17 00:00:00+00:00,1.12418,1.56388,1.2294,0.77462,123.446
2015-06-18 00:00:00+00:00,1.13626,1.58479,1.22298,0.77258,123.533
2015-06-19 00:00:00+00:00,1.13715,1.58788,1.22275,0.77904,122.996
2015-06-20 00:00:00+00:00,1.13498,1.5878,1.2269,0.77716,122.709
2015-06-21 00:00:00+00:00,1.13498,1.5878,1.2269,0.77716,122.709
2015-06-22 00:00:00+00:00,1.13614,1.58725,1.22709,0.77702,122.726
2015-06-23 00:00:00+00:00,1.13453,1.58266,1.23156,0.77278,123.4
2015-06-24 00:00:00+00:00,1.11747,1.57381,1.23247,0.7742,123.85
2015-06-25 00:00:00+00:00,1.12058,1.57048,1.23856,0.7708,123.872
2015-06-26 00:00:00+00:00,1.1203,1.57454,1.23318,0.77316,123.587
2015-06-27 00:00:00+00:00,1.11732,1.57469,1.23192,0.76554,123.846
2015-06-28 00:00:00+00:00,1.11732,1.57469,1.23192,0.76554,123.846
2015-06-29 00:00:00+00:00,1.09749,1.56893,1.23519,0.76328,122.578
2015-06-30 00:00:00+00:00,1.12186,1.57274,1.2409,0.76762,122.658
2015-07-01 00:00:00+00:00,1.11341,1.56856,1.24765,0.76955,122.391
2015-07-02 00:00:00+00:00,1.1037,1.56034,1.2592,0.76376,123.304
2015-07-03 00:00:00+00:00,1.10858,1.56096,1.25447,0.76367,123.06
2015-07-04 00:00:00+00:00,1.11137,1.55702,1.25715,0.75181,122.771
2015-07-05 00:00:00+00:00,1.11137,1.55702,1.25715,0.75181,122.771
2015-07-06 00:00:00+00:00,1.09948,1.55502,1.26079,0.74875,122.389
2015-07-07 00:00:00+00:00,1.10474,1.55988,1.26604,0.74784,122.62
2015-07-08 00:00:00+00:00,1.10076,1.54614,1.27164,0.74531,122.519
2015-07-09 00:00:00+00:00,1.10712,1.53666,1.27362,0.74207,120.828
2015-07-10 00:00:00+00:00,1.10608,1.53706,1.27098,0.74592,121.731
2015-07-11 00:00:00+00:00,1.11552,1.55177,1.26566,0.74448,122.798
2015-07-12 00:00:00+00:00,1.11552,1.55177,1.26566,0.74448,122.798
2015-07-13 00:00:00+00:00,1.11296,1.55132,1.26964,0.74274,122.528
2015-07-14 00:00:00+00:00,1.09829,1.54782,1.27543,0.7392,123.605
2015-07-15 00:00:00+00:00,1.10068,1.56349,1.27358,0.74444,123.33
2015-07-16 00:00:00+00:00,1.09378,1.56262,1.29229,0.73738,123.884
2015-07-17 00:00:00+00:00,1.08835,1.56112,1.29684,0.74122,124.156
2015-07-18 00:00:00+00:00,1.08298,1.5601,1.29722,0.73746,124.064
2015-07-19 00:00:00+00:00,1.08298,1.5601,1.29722,0.73746,124.064
2015-07-20 00:00:00+00:00,1.08303,1.56036,1.29876,0.73674,124.14
2015-07-21 00:00:00+00:00,1.08334,1.5569,1.29996,0.7372,124.301
2015-07-22 00:00:00+00:00,1.09366,1.5555,1.2945,0.74238,123.86
2015-07-23 00:00:00+00:00,1.09242,1.56138,1.30384,0.73791,124.036
2015-07-24 00:00:00+00:00,1.09871,1.55181,1.30194,0.73552,123.884
2015-07-25 00:00:00+00:00,1.09823,1.55097,1.30446,0.7283,123.8
2015-07-26 00:00:00+00:00,1.09823,1.55097,1.30446,0.7283,123.8
2015-07-27 00:00:00+00:00,1.09724,1.55216,1.3042,0.7274,123.768
2015-07-28 00:00:00+00:00,1.10886,1.55626,1.30398,0.72758,123.281
2015-07-29 00:00:00+00:00,1.10651,1.56084,1.2932,0.73444,123.584
2015-07-30 00:00:00+00:00,1.09812,1.55986,1.29452,0.72994,123.914
2015-07-31 00:00:00+00:00,1.09407,1.56036,1.30068,0.72944,124.028
2015-08-01 00:00:00+00:00,1.0985,1.56201,1.30888,0.7303,123.859
2015-08-02 00:00:00+00:00,1.0985,1.56201,1.30888,0.7303,123.859
2015-08-03 00:00:00+00:00,1.09676,1.56219,1.31211,0.73001,124.038
2015-08-04 00:00:00+00:00,1.09507,1.55892,1.31596,0.72699,123.944
2015-08-05 00:00:00+00:00,1.08852,1.55663,1.31936,0.73752,124.296
2015-08-06 00:00:00+00:00,1.09032,1.56036,1.31712,0.73515,124.741
2015-08-07 00:00:00+00:00,1.09224,1.55126,1.31146,0.73438,124.728
2015-08-08 00:00:00+00:00,1.09662,1.54952,1.31328,0.7419,124.222
2015-08-09 00:00:00+00:00,1.09662,1.54952,1.31328,0.7419,124.222
2015-08-10 00:00:00+00:00,1.09583,1.54867,1.31456,0.74016,124.306
2015-08-11 00:00:00+00:00,1.10156,1.55844,1.30116,0.74144,124.604
2015-08-12 00:00:00+00:00,1.10418,1.55833,1.31046,0.73076,125.12
2015-08-13 00:00:00+00:00,1.11549,1.56104,1.29781,0.73804,124.244
2015-08-14 00:00:00+00:00,1.11584,1.56137,1.30706,0.73736,124.38
2015-08-15 00:00:00+00:00,1.11094,1.56447,1.30961,0.73774,124.333
2015-08-16 00:00:00+00:00,1.11094,1.56447,1.30961,0.73774,124.333
2015-08-17 00:00:00+00:00,1.10938,1.56481,1.31008,0.73685,124.336
2015-08-18 00:00:00+00:00,1.10757,1.55813,1.30946,0.73716,124.429
2015-08-19 00:00:00+00:00,1.103,1.56627,1.30611,0.73376,124.384
2015-08-20 00:00:00+00:00,1.11184,1.56824,1.31189,0.73554,123.917
2015-08-21 00:00:00+00:00,1.12351,1.56886,1.30775,0.7338,123.438
2015-08-22 00:00:00+00:00,1.1387,1.56941,1.31873,0.73158,122.031
2015-08-23 00:00:00+00:00,1.1387,1.56941,1.31873,0.73158,122.031
2015-08-24 00:00:00+00:00,1.13766,1.56744,1.32185,0.72565,121.752
2015-08-25 00:00:00+00:00,1.15804,1.576,1.32846,0.71753,118.864
2015-08-26 00:00:00+00:00,1.1554,1.5697,1.33437,0.71143,118.51
2015-08-27 00:00:00+00:00,1.13386,1.5479,1.32978,0.71215,120.059
2015-08-28 00:00:00+00:00,1.1243,1.54106,1.3192,0.71742,121.063
2015-08-29 00:00:00+00:00,1.11841,1.53917,1.32023,0.71726,121.715
2015-08-30 00:00:00+00:00,1.11841,1.53917,1.32023,0.71726,121.715
2015-08-31 00:00:00+00:00,1.12114,1.54151,1.32389,0.71425,121.258
2015-09-01 00:00:00+00:00,1.12242,1.53624,1.31429,0.71108,121.145
2015-09-02 00:00:00+00:00,1.12955,1.53019,1.32538,0.70079,119.744
2015-09-03 00:00:00+00:00,1.12122,1.53052,1.32683,0.70434,120.6
2015-09-04 00:00:00+00:00,1.1124,1.52586,1.31902,0.70174,120.017
2015-09-05 00:00:00+00:00,1.11489,1.51694,1.32803,0.69094,119.018
2015-09-06 00:00:00+00:00,1.11489,1.51694,1.32803,0.69094,119.018
2015-09-07 00:00:00+00:00,1.11543,1.51956,1.32755,0.69383,119.16
2015-09-08 00:00:00+00:00,1.11594,1.52746,1.32976,0.69478,119.448
2015-09-09 00:00:00+00:00,1.12066,1.53958,1.32003,0.70333,120.031
2015-09-10 00:00:00+00:00,1.12184,1.53564,1.32849,0.69648,120.307
2015-09-11 00:00:00+00:00,1.12826,1.54406,1.32339,0.70716,120.635
2015-09-12 00:00:00+00:00,1.1338,1.54281,1.32658,0.70912,120.59
2015-09-13 00:00:00+00:00,1.1338,1.54281,1.32658,0.70912,120.59
2015-09-14 00:00:00+00:00,1.13424,1.54454,1.32494,0.70922,120.748
2015-09-15 00:00:00+00:00,1.13082,1.54262,1.3253,0.71642,120.405
2015-09-16 00:00:00+00:00,1.12704,1.53431,1.32449,0.71272,120.444
2015-09-17 00:00:00+00:00,1.1291,1.55122,1.31738,0.71938,120.55
2015-09-18 00:00:00+00:00,1.14026,1.55664,1.3176,0.71868,120.13
2015-09-19 00:00:00+00:00,1.13006,1.55324,1.32249,0.71884,119.986
2015-09-20 00:00:00+00:00,1.13006,1.55324,1.32249,0.71884,119.986
2015-09-21 00:00:00+00:00,1.1291,1.55276,1.3219,0.7189,120.006
2015-09-22 00:00:00+00:00,1.11884,1.55064,1.32496,0.71304,120.523
2015-09-23 00:00:00+00:00,1.11204,1.5352,1.3275,0.70754,120.103
2015-09-24 00:00:00+00:00,1.11876,1.52486,1.33272,0.69995,120.193
2015-09-25 00:00:00+00:00,1.11798,1.52304,1.33419,0.70081,120.204
2015-09-26 00:00:00+00:00,1.1198,1.51816,1.3335,0.7026,120.6
2015-09-27 00:00:00+00:00,1.1198,1.51816,1.3335,0.7026,120.6
2015-09-28 00:00:00+00:00,1.11996,1.5202,1.3337,0.70221,120.374
2015-09-29 00:00:00+00:00,1.12295,1.5162,1.33985,0.69714,119.856
2015-09-30 00:00:00+00:00,1.12531,1.51549,1.34208,0.70024,119.886
2015-10-01 00:00:00+00:00,1.11706,1.51218,1.33188,0.70103,119.836
2015-10-02 00:00:00+00:00,1.1192,1.51374,1.32445,0.70382,119.806
2015-10-03 00:00:00+00:00,1.12112,1.51763,1.31527,0.70513,119.904
2015-10-04 00:00:00+00:00,1.12112,1.51763,1.31527,0.70513,119.904
2015-10-05 00:00:00+00:00,1.12194,1.51854,1.31734,0.70442,120.004
2015-10-06 00:00:00+00:00,1.11954,1.5153,1.3085,0.70854,120.468
2015-10-07 00:00:00+00:00,1.12674,1.5226,1.30448,0.71592,120.262
2015-10-08 00:00:00+00:00,1.1238,1.53153,1.30678,0.71968,119.928
2015-10-09 00:00:00+00:00,1.12844,1.53499,1.29984,0.72673,119.916
2015-10-10 00:00:00+00:00,1.13586,1.53134,1.2945,0.7335,120.223
2015-10-11 00:00:00+00:00,1.13586,1.53134,1.2945,0.7335,120.223
2015-10-12 00:00:00+00:00,1.13678,1.53208,1.29523,0.73168,120.176
2015-10-13 00:00:00+00:00,1.13521,1.53357,1.30114,0.73442,120.052
2015-10-14 00:00:00+00:00,1.13836,1.52549,1.302,0.72214,119.742
2015-10-15 00:00:00+00:00,1.14739,1.5477,1.29205,0.73146,118.852
2015-10-16 00:00:00+00:00,1.13667,1.54704,1.28566,0.73256,119.066
2015-10-17 00:00:00+00:00,1.13487,1.54409,1.29138,0.72658,119.45
2015-10-18 00:00:00+00:00,1.13487,1.54409,1.29138,0.72658,119.45
2015-10-19 00:00:00+00:00,1.13582,1.54347,1.29172,0.72604,119.32
2015-10-20 00:00:00+00:00,1.13286,1.54702,1.30216,0.72548,119.503
2015-10-21 00:00:00+00:00,1.13546,1.54458,1.29876,0.72674,119.799
2015-10-22 00:00:00+00:00,1.13467,1.54206,1.31346,0.72148,119.843
2015-10-23 00:00:00+00:00,1.10818,1.53838,1.31049,0.72147,120.891
2015-10-24 00:00:00+00:00,1.10174,1.53152,1.31674,0.72178,121.467
2015-10-25 00:00:00+00:00,1.10174,1.53152,1.31674,0.72178,121.467
2015-10-26 00:00:00+00:00,1.10187,1.53138,1.31727,0.72199,121.307
2015-10-27 00:00:00+00:00,1.1059,1.53532,1.31614,0.72492,120.953
2015-10-28 00:00:00+00:00,1.10326,1.53107,1.32713,0.71892,120.45
2015-10-29 00:00:00+00:00,1.09238,1.52694,1.31918,0.71028,120.865
2015-10-30 00:00:00+00:00,1.09888,1.5321,1.31608,0.70896,120.984
2015-10-31 00:00:00+00:00,1.10063,1.54276,1.30754,0.7137,120.612
2015-11-01 00:00:00+00:00,1.10063,1.54276,1.30754,0.7137,120.612
2015-11-02 00:00:00+00:00,1.10228,1.54392,1.30709,0.71349,120.495
2015-11-03 00:00:00+00:00,1.10148,1.5422,1.30948,0.71562,120.764
2015-11-04 00:00:00+00:00,1.0962,1.54187,1.30658,0.7187,121.104
2015-11-05 00:00:00+00:00,1.08638,1.53872,1.31562,0.7139,121.498
2015-11-06 00:00:00+00:00,1.08838,1.52094,1.31644,0.71444,121.692
2015-11-07 00:00:00+00:00,1.074,1.50474,1.33044,0.70434,123.158
2015-11-08 00:00:00+00:00,1.074,1.50474,1.33044,0.70434,123.158
2015-11-09 00:00:00+00:00,1.07298,1.50525,1.32988,0.70368,123.22
2015-11-10 00:00:00+00:00,1.076,1.51196,1.32666,0.70507,123.074
2015-11-11 00:00:00+00:00,1.07366,1.51362,1.32624,0.70461,123.056
2015-11-12 00:00:00+00:00,1.07645,1.52223,1.32524,0.70686,122.775
2015-11-13 00:00:00+00:00,1.08082,1.52316,1.32838,0.71342,122.568
2015-11-14 00:00:00+00:00,1.07724,1.52356,1.33238,0.71252,122.606
2015-11-15 00:00:00+00:00,1.07724,1.52356,1.33238,0.71252,122.606
2015-11-16 00:00:00+00:00,1.07003,1.52182,1.33197,0.71044,122.364
2015-11-17 00:00:00+00:00,1.06874,1.52004,1.33343,0.70925,123.286
2015-11-18 00:00:00+00:00,1.06432,1.52159,1.33186,0.71122,123.445
2015-11-19 00:00:00+00:00,1.06716,1.52387,1.33004,0.71146,123.558
2015-11-20 00:00:00+00:00,1.0726,1.52862,1.3297,0.71895,122.908
2015-11-21 00:00:00+00:00,1.0646,1.5193,1.33456,0.7238,122.793
2015-11-22 00:00:00+00:00,1.0646,1.5193,1.33456,0.7238,122.793
2015-11-23 00:00:00+00:00,1.06382,1.51891,1.33572,0.72284,122.934
2015-11-24 00:00:00+00:00,1.06366,1.5126,1.33641,0.71856,122.942
2015-11-25 00:00:00+00:00,1.06431,1.50792,1.33048,0.72548,122.532
2015-11-26 00:00:00+00:00,1.0623,1.51228,1.32978,0.72536,122.696
2015-11-27 00:00:00+00:00,1.06064,1.51016,1.3295,0.72164,122.644
2015-11-28 00:00:00+00:00,1.0592,1.50358,1.33709,0.71932,122.778
2015-11-29 00:00:00+00:00,1.0592,1.50358,1.33709,0.71932,122.778
2015-11-30 00:00:00+00:00,1.05833,1.5037,1.33694,0.71814,122.824
2015-12-01 00:00:00+00:00,1.05698,1.5057,1.33496,0.7232,123.214
2015-12-02 00:00:00+00:00,1.06266,1.50764,1.33602,0.73232,122.921
2015-12-03 00:00:00+00:00,1.06106,1.4947,1.33502,0.73006,123.256
2015-12-04 00:00:00+00:00,1.09176,1.51336,1.33476,0.73284,122.674
2015-12-05 00:00:00+00:00,1.08823,1.51098,1.33626,0.734,123.118
2015-12-06 00:00:00+00:00,1.08823,1.51098,1.33626,0.734,123.118
2015-12-07 00:00:00+00:00,1.08812,1.51097,1.33862,0.7338,123.199
2015-12-08 00:00:00+00:00,1.08336,1.50481,1.3508,0.72578,123.312
2015-12-09 00:00:00+00:00,1.08924,1.5009,1.35794,0.72224,122.908
2015-12-10 00:00:00+00:00,1.10158,1.51795,1.35691,0.7232,121.714
2015-12-11 00:00:00+00:00,1.09469,1.516,1.36342,0.72706,121.706
2015-12-12 00:00:00+00:00,1.09913,1.52285,1.37568,0.71878,120.982
2015-12-13 00:00:00+00:00,1.09913,1.52285,1.37568,0.71878,120.982
2015-12-14 00:00:00+00:00,1.09806,1.51958,1.37379,0.71652,120.908
2015-12-15 00:00:00+00:00,1.09914,1.51576,1.37268,0.72558,121.051
2015-12-16 00:00:00+00:00,1.09341,1.50445,1.37286,0.71963,121.688
2015-12-17 00:00:00+00:00,1.08735,1.49753,1.37946,0.72026,122.44
2015-12-18 00:00:00+00:00,1.08428,1.49291,1.39269,0.71262,122.45
2015-12-19 00:00:00+00:00,1.08657,1.48966,1.39562,0.71747,121.163
2015-12-20 00:00:00+00:00,1.08657,1.48966,1.39562,0.71747,121.163
2015-12-21 00:00:00+00:00,1.08698,1.49072,1.39496,0.71633,121.288
2015-12-22 00:00:00+00:00,1.09112,1.48925,1.39546,0.71925,121.216
2015-12-23 00:00:00+00:00,1.0949,1.48204,1.39198,0.72308,121.035
2015-12-24 00:00:00+00:00,1.09084,1.48735,1.38526,0.7232,120.944
2015-12-25 00:00:00+00:00,1.09638,1.49214,1.38522,0.72658,120.283
2015-12-26 00:00:00+00:00,1.09638,1.49214,1.38522,0.72658,120.283
2015-12-27 00:00:00+00:00,1.09638,1.49214,1.38522,0.72658,120.283
2015-12-28 00:00:00+00:00,1.09642,1.49239,1.38379,0.72817,120.244
2015-12-29 00:00:00+00:00,1.09746,1.48922,1.38962,0.72564,120.35
2015-12-30 00:00:00+00:00,1.09258,1.48216,1.38382,0.7292,120.529
2015-12-31 00:00:00+00:00,1.09352,1.48179,1.38734,0.72803,120.467
2016-01-01 00:00:00+00:00,1.087,1.47387,1.38326,0.72938,120.209
2016-01-02 00:00:00+00:00,1.087,1.47387,1.38326,0.72938,120.209
2016-01-03 00:00:00+00:00,1.087,1.47387,1.38326,0.72938,120.209
2016-01-04 00:00:00+00:00,1.08519,1.47356,1.38602,0.7288,120.295
2016-01-05 00:00:00+00:00,1.0824,1.4712,1.3937,0.71828,119.397
2016-01-06 00:00:00+00:00,1.07508,1.46744,1.39862,0.71626,119.105
2016-01-07 00:00:00+00:00,1.07768,1.46282,1.40692,0.70793,118.622
2016-01-08 00:00:00+00:00,1.0926,1.46222,1.4105,0.70164,117.561
2016-01-09 00:00:00+00:00,1.09263,1.45165,1.41716,0.69526,117.238
2016-01-10 00:00:00+00:00,1.09263,1.45165,1.41716,0.69526,117.238
2016-01-11 00:00:00+00:00,1.09376,1.45247,1.41851,0.69412,117.023
2016-01-12 00:00:00+00:00,1.08564,1.45427,1.42244,0.69855,117.664
2016-01-13 00:00:00+00:00,1.08432,1.44352,1.42577,0.69867,117.838
2016-01-14 00:00:00+00:00,1.08854,1.44104,1.43542,0.69333,117.418
2016-01-15 00:00:00+00:00,1.08571,1.4424,1.43462,0.69946,118.192
2016-01-16 00:00:00+00:00,1.09153,1.42591,1.45377,0.68631,117.013
2016-01-17 00:00:00+00:00,1.09153,1.42591,1.45377,0.68631,117.013
2016-01-18 00:00:00+00:00,1.09184,1.42728,1.45802,0.6855,117.009
2016-01-19 00:00:00+00:00,1.08928,1.42512,1.45456,0.68764,117.416
2016-01-20 00:00:00+00:00,1.09109,1.41794,1.45586,0.69203,117.592
2016-01-21 00:00:00+00:00,1.08746,1.41992,1.44752,0.69325,117.094
2016-01-22 00:00:00+00:00,1.08582,1.42257,1.42707,0.70134,117.886
2016-01-23 00:00:00+00:00,1.07983,1.4264,1.41205,0.70036,118.775
2016-01-24 00:00:00+00:00,1.07983,1.4264,1.41205,0.70036,118.775
2016-01-25 00:00:00+00:00,1.07969,1.42534,1.41429,0.70038,118.606
2016-01-26 00:00:00+00:00,1.08524,1.42406,1.42884,0.69418,118.272
2016-01-27 00:00:00+00:00,1.08618,1.4342,1.4123,0.70044,118.379
2016-01-28 00:00:00+00:00,1.09024,1.42436,1.40938,0.7017,118.528
2016-01-29 00:00:00+00:00,1.09354,1.43586,1.40356,0.7086,118.926
2016-01-30 00:00:00+00:00,1.0831,1.42442,1.39737,0.70836,121.134
2016-01-31 00:00:00+00:00,1.0831,1.42442,1.39737,0.70836,121.134
2016-02-01 00:00:00+00:00,1.08256,1.42446,1.39784,0.7066,121.357
2016-02-02 00:00:00+00:00,1.08958,1.44248,1.39519,0.71084,120.84
2016-02-03 00:00:00+00:00,1.09189,1.44068,1.40604,0.70302,119.824
2016-02-04 00:00:00+00:00,1.10932,1.45854,1.37958,0.71538,118.198
2016-02-05 00:00:00+00:00,1.11995,1.45788,1.37536,0.71988,116.86
2016-02-06 00:00:00+00:00,1.11572,1.45033,1.39173,0.70675,116.867
2016-02-07 00:00:00+00:00,1.11572,1.45033,1.39173,0.70675,116.867
2016-02-08 00:00:00+00:00,1.11438,1.45089,1.38837,0.70866,116.953
2016-02-09 00:00:00+00:00,1.11892,1.44343,1.39263,0.70769,115.662
2016-02-10 00:00:00+00:00,1.12883,1.44613,1.38846,0.70642,115.194
2016-02-11 00:00:00+00:00,1.12841,1.45224,1.39242,0.71006,113.288
2016-02-12 00:00:00+00:00,1.13164,1.44788,1.39152,0.71222,112.536
2016-02-13 00:00:00+00:00,1.12559,1.45064,1.38486,0.7109,113.225
2016-02-14 00:00:00+00:00,1.12559,1.45064,1.38486,0.7109,113.225
2016-02-15 00:00:00+00:00,1.12236,1.45193,1.38398,0.71132,113.61
2016-02-16 00:00:00+00:00,1.11762,1.44539,1.3821,0.71465,114.369
2016-02-17 00:00:00+00:00,1.1143,1.43024,1.3866,0.71153,114.054
2016-02-18 00:00:00+00:00,1.11204,1.4281,1.36804,0.71749,114.26
2016-02-19 00:00:00+00:00,1.11078,1.43295,1.3738,0.71508,113.256
2016-02-20 00:00:00+00:00,1.11303,1.44013,1.37685,0.71481,112.576
2016-02-21 00:00:00+00:00,1.11303,1.44013,1.37685,0.71481,112.576
